comparison,treat1,treat2,TE_direct,seTE_direct,lower_direct,upper_direct,statistic_direct,p_direct,n_direct,Q_direct,tau2_direct,tau_direct,I2_direct,TE_indirect,seTE_indirect,lower_indirect,upper_indirect,statistic_indirect,p_indirect,TE_network,seTE_network,lower_network,upper_network,statistic_network,p_network,TE_difference,seTE_difference,lower_diff,upper_diff,statistic_diff,p_inconsistency,z_score,inconsistent
Behavioural therapies individual + AD:Counselling individual + placebo,Behavioural therapies individual + AD,Counselling individual + placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8811941528007079,0.879344732019112,-2.6046781575531925,0.8422898519517765,-1.0021031806005698,0.31629376192041064,-0.8811941528007079,0.879344732019112,-2.6046781575531925,0.8422898519517765,-1.0021031806005698,0.31629376192041064,NA,NA,NA,NA,NA,NA,NA,no data
Behavioural therapies individual + AD:Exercise group,Behavioural therapies individual + AD,Exercise group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16814483717840023,0.6537515758282341,-1.1131847062812443,1.4494743806380448,0.25719989579432906,0.7970244644470477,0.16814483717840023,0.6537515758282341,-1.1131847062812443,1.4494743806380448,0.25719989579432906,0.7970244644470477,NA,NA,NA,NA,NA,NA,NA,no data
Behavioural therapies individual + AD:Exercise group + AD,Behavioural therapies individual + AD,Exercise group + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7155818125941753,0.8379522746050162,1.0732255336049266,4.357938091583424,3.240735653918015,0.0011922168504104058,2.7155818125941753,0.8379522746050162,1.0732255336049266,4.357938091583424,3.240735653918015,0.0011922168504104058,NA,NA,NA,NA,NA,NA,NA,no data
Behavioural therapies individual + AD:Exercise individual,Behavioural therapies individual + AD,Exercise individual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024520261419056055,0.6493811548867972,-1.2482434143980925,1.2972839372362046,0.037759428703055806,0.9698794924914828,0.024520261419056055,0.6493811548867972,-1.2482434143980925,1.2972839372362046,0.037759428703055806,0.9698794924914828,NA,NA,NA,NA,NA,NA,NA,no data
Behavioural therapies individual + AD:Exercise individual + AD,Behavioural therapies individual + AD,Exercise individual + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7191739797332222,0.7092998324830566,-0.6710281461738621,2.1093761056403064,1.013920977840357,0.3106204605481078,0.7191739797332222,0.7092998324830566,-0.6710281461738621,2.1093761056403064,1.013920977840357,0.3106204605481078,NA,NA,NA,NA,NA,NA,NA,no data
Behavioural therapies individual + AD:Interpersonal psychotherapy (IPT) individual,Behavioural therapies individual + AD,Interpersonal psychotherapy (IPT) individual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.17502878744338934,0.6258966754811345,-1.4017637294297665,1.0517061545429878,-0.2796448588081133,0.7797499872218328,-0.17502878744338934,0.6258966754811345,-1.4017637294297665,1.0517061545429878,-0.2796448588081133,0.7797499872218328,NA,NA,NA,NA,NA,NA,NA,no data
Behavioural therapies individual + AD:Interpersonal psychotherapy (IPT) individual + AD,Behavioural therapies individual + AD,Interpersonal psychotherapy (IPT) individual + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07971567081669395,0.65326109494247675,-1.2006525477717611,1.360083889405149,0.1220272742917797,0.9028774179203107,0.07971567081669395,0.65326109494247675,-1.2006525477717611,1.360083889405149,0.1220272742917797,0.9028774179203107,NA,NA,NA,NA,NA,NA,NA,no data
Behavioural therapies individual + AD:Interpersonal psychotherapy (IPT) individual + placebo,Behavioural therapies individual + AD,Interpersonal psychotherapy (IPT) individual + placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2162461240733755,0.6862679773712994,-1.5613066434642708,1.1288143953175198,-0.31510449445957084,0.7526823161402062,-0.2162461240733755,0.6862679773712994,-1.5613066434642708,1.1288143953175198,-0.31510449445957084,0.7526823161402062,NA,NA,NA,NA,NA,NA,NA,no data
Behavioural therapies individual + AD:Light therapy,Behavioural therapies individual + AD,Light therapy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13889775969156393,0.7627200523552095,-1.3560060732111507,1.6338015925942786,0.18210844104945242,0.8554976245015441,0.13889775969156393,0.7627200523552095,-1.3560060732111507,1.6338015925942786,0.18210844104945242,0.8554976245015441,NA,NA,NA,NA,NA,NA,NA,no data
Behavioural therapies individual + AD:Light therapy + AD,Behavioural therapies individual + AD,Light therapy + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4750840737779991,0.6889263824290411,-0.8751868237823892,1.8253549713383874,0.6896006393352665,0.4904453652186244,0.4750840737779991,0.6889263824290411,-0.8751868237823892,1.8253549713383874,0.6896006393352665,0.4904453652186244,NA,NA,NA,NA,NA,NA,NA,no data
Behavioural therapies individual + AD:Mindfulness or meditation group,Behavioural therapies individual + AD,Mindfulness or meditation group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.514763095066158,1.0469382164225498,1.4628018968393603,5.566724293292955,3.3571829167496747,7.874100149697395e-4,3.514763095066158,1.0469382164225498,1.4628018968393603,5.566724293292955,3.3571829167496747,7.874100149697395e-4,NA,NA,NA,NA,NA,NA,NA,no data
Behavioural therapies individual + AD:Mirtazapine,Behavioural therapies individual + AD,Mirtazapine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.035714416718463315,0.5609971360302856,-1.1352485987679404,1.0638197653310137,-0.06366238689057276,0.9492390548780263,-0.035714416718463315,0.5609971360302856,-1.1352485987679404,1.0638197653310137,-0.06366238689057276,0.9492390548780263,NA,NA,NA,NA,NA,NA,NA,no data
Behavioural therapies individual + AD:Music therapy group,Behavioural therapies individual + AD,Music therapy group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04588809163981722,0.9241853984687473,-1.7654820043967259,1.8572581876763603,0.049652474185209704,0.9603993298155695,0.04588809163981722,0.9241853984687473,-1.7654820043967259,1.8572581876763603,0.049652474185209704,0.9603993298155695,NA,NA,NA,NA,NA,NA,NA,no data
Behavioural therapies individual + AD:No treatment,Behavioural therapies individual + AD,No treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6163140368002722,0.5908683306204743,-1.7743946844217067,0.5417666108211623,-1.0430649348782617,0.2969182195366337,-0.6163140368002722,0.5908683306204743,-1.7743946844217067,0.5417666108211623,-1.0430649348782617,0.2969182195366337,NA,NA,NA,NA,NA,NA,NA,no data
Behavioural therapies individual + AD:Peer support group,Behavioural therapies individual + AD,Peer support group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6260269425469009,0.8472960512997786,-1.0346428022436667,2.286696687337469,0.7388526614594226,0.4599964702357244,0.6260269425469009,0.8472960512997786,-1.0346428022436667,2.286696687337469,0.7388526614594226,0.4599964702357244,NA,NA,NA,NA,NA,NA,NA,no data
Behavioural therapies individual + AD:Peer support group + AD,Behavioural therapies individual + AD,Peer support group + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7469656641574423,0.8466510791217049,-0.9124399583930707,2.406371286707955,0.8822591532421197,0.3776366798839355,0.7469656641574423,0.8466510791217049,-0.9124399583930707,2.406371286707955,0.8822591532421197,0.3776366798839355,NA,NA,NA,NA,NA,NA,NA,no data
Behavioural therapies individual + AD:Placebo,Behavioural therapies individual + AD,Placebo,-0.3944698732751786,0.7051753054553098,-1.776588074754617,0.9876483282042599,-0.5593926364458858,0.5758937856979481,NA,0,NA,NA,NA,-1.2446489856660878,0.8709715606524614,-2.951721876103555,0.4624239047713794,-1.4290351624497333,0.15299412731009945,-0.7311070872696845,0.5480621638239872,-1.8052891896537901,0.34307501511442107,-1.3339856963825787,0.18220854428042194,0.8501791123909093,1.1206532340065654,-1.3462608654202959,3.0466190902021144,0.7586460169764954,0.4480643375123252,0.7586460169764954,no
Behavioural therapies individual + AD:Problem solving group,Behavioural therapies individual + AD,Problem solving group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2642233111251153,0.8180075050439968,0.6609580621554154,3.8674885600948152,2.7679737620540945,0.0056405996567506075,2.2642233111251153,0.8180075050439968,0.6609580621554154,3.8674885600948152,2.7679737620540945,0.0056405996567506075,NA,NA,NA,NA,NA,NA,NA,no data
Behavioural therapies individual + AD:Problem solving individual,Behavioural therapies individual + AD,Problem solving individual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24543767737431343,0.6354382276433317,-0.9999983632065805,1.4908737179552074,0.38624946800033627,0.699311920729809,0.24543767737431343,0.6354382276433317,-0.9999983632065805,1.4908737179552074,0.38624946800033627,0.699311920729809,NA,NA,NA,NA,NA,NA,NA,no data
Behavioural therapies individual + AD:Psychoeducation group,Behavioural therapies individual + AD,Psychoeducation group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6192486678304396,0.8592803500617819,-1.0649098709136227,2.303407206574502,0.7206596401115374,0.4711189499398305,0.6192486678304396,0.8592803500617819,-1.0649098709136227,2.303407206574502,0.7206596401115374,0.4711189499398305,NA,NA,NA,NA,NA,NA,NA,no data
Behavioural therapies individual + AD:Psychoeducation group + AD,Behavioural therapies individual + AD,Psychoeducation group + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2727317616669005,0.8046443929583823,-1.849805792227424,1.304342268893623,-0.33894694855719537,0.7346496957678786,-0.2727317616669005,0.8046443929583823,-1.849805792227424,1.304342268893623,-0.33894694855719537,0.7346496957678786,NA,NA,NA,NA,NA,NA,NA,no data
Behavioural therapies individual + AD:Relaxation individual + AD,Behavioural therapies individual + AD,Relaxation individual + AD,0.11135185611971975,0.715986727561798,-1.2919563433100958,1.5146600555495353,0.15552223502649884,0.8764096261861613,NA,0,NA,NA,NA,-0.7129385417170138,2.6989334897580948,-6.002750978311881,4.576873894877854,-0.26415565423248516,0.7916599804821212,0.05715558693845946,0.6920488598639211,-1.2992352539368324,1.4135464278137513,0.08258894747648031,0.934178389886003,0.8242903978367335,2.7922891999544857,-4.648495868494218,6.297076664167686,0.29520237296701557,0.7678392893660473,0.29520237296701557,no
Behavioural therapies individual + AD:Relaxation individual + placebo,Behavioural therapies individual + AD,Relaxation individual + placebo,-0.5200368599633736,0.7112607784437884,-1.9140823693291213,0.8740086494023742,-0.7311479498436487,0.46468878880782916,NA,0,NA,NA,NA,-1.3359772944708352,2.639548889334117,-6.509398052998404,3.837443464056734,-0.5061384920238641,0.6127594304544262,-0.575271914665997,0.686764561979618,-1.9213057220044738,0.7707618926724797,-0.8376552118643975,0.40222437457278876,0.8159404345074617,2.733699002110041,-4.542011154201303,6.173892023216226,0.29847486276933466,0.7653407588623037,0.29847486276933466,no
Behavioural therapies individual + AD:Self-help,Behavioural therapies individual + AD,Self-help,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08139755198690013,0.6115049137940678,-1.2799251593925431,1.1171300554187429,-0.13311021735192763,0.8941062147777307,-0.08139755198690013,0.6115049137940678,-1.2799251593925431,1.1171300554187429,-0.13311021735192763,0.8941062147777307,NA,NA,NA,NA,NA,NA,NA,no data
Behavioural therapies individual + AD:Self-help with support,Behavioural therapies individual + AD,Self-help with support,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1021293146527551,0.6089897818136447,-1.2957273539604042,1.091468724654894,-0.16770283788440873,0.8668170635033475,-0.1021293146527551,0.6089897818136447,-1.2957273539604042,1.091468724654894,-0.16770283788440873,0.8668170635033475,NA,NA,NA,NA,NA,NA,NA,no data
Behavioural therapies individual + AD:Sham acupuncture,Behavioural therapies individual + AD,Sham acupuncture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5804537363593445,0.6694783718445521,-1.8926072336031803,0.7316997608844913,-0.86702388123469,0.38592892495351494,-0.5804537363593445,0.6694783718445521,-1.8926072336031803,0.7316997608844913,-0.86702388123469,0.38592892495351494,NA,NA,NA,NA,NA,NA,NA,no data
Behavioural therapies individual + AD:Short-term psychodynamic psychotherapies individual,Behavioural therapies individual + AD,Short-term psychodynamic psychotherapies individual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.021336808552824937,0.6396882729331158,-1.27510278483436,1.23242916772871,-0.033355009706510376,0.9733914867343699,-0.021336808552824937,0.6396882729331158,-1.27510278483436,1.23242916772871,-0.033355009706510376,0.9733914867343699,NA,NA,NA,NA,NA,NA,NA,no data
Behavioural therapies individual + AD:Short-term psychodynamic psychotherapies individual + AD,Behavioural therapies individual + AD,Short-term psychodynamic psychotherapies individual + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22909858086922874,0.6736478779351247,-1.5494241598839074,1.0912269981454499,-0.34008654724997434,0.7337913523752204,-0.22909858086922874,0.6736478779351247,-1.5494241598839074,1.0912269981454499,-0.34008654724997434,0.7337913523752204,NA,NA,NA,NA,NA,NA,NA,no data
Behavioural therapies individual + AD:SNRIs,Behavioural therapies individual + AD,SNRIs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01978220276118936,0.5516604249559441,-1.1010167673709008,1.061452361848522,-0.03585938353792403,0.9713944822637467,-0.01978220276118936,0.5516604249559441,-1.1010167673709008,1.061452361848522,-0.03585938353792403,0.9713944822637467,NA,NA,NA,NA,NA,NA,NA,no data
Behavioural therapies individual + AD:SSRIs,Behavioural therapies individual + AD,SSRIs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.20929673603542742,0.5487753966870349,-1.284876749143697,0.8662832770728421,-0.38138870164179167,0.7029148434233914,-0.20929673603542742,0.5487753966870349,-1.284876749143697,0.8662832770728421,-0.38138870164179167,0.7029148434233914,NA,NA,NA,NA,NA,NA,NA,no data
Behavioural therapies individual + AD:TAU,Behavioural therapies individual + AD,TAU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3857349680524784,0.6058997151506011,-1.5732765879907342,0.8018066518857774,-0.6366317039059854,0.5243647691432816,-0.3857349680524784,0.6058997151506011,-1.5732765879907342,0.8018066518857774,-0.6366317039059854,0.5243647691432816,NA,NA,NA,NA,NA,NA,NA,no data
Behavioural therapies individual + AD:TCAs,Behavioural therapies individual + AD,TCAs,-0.2914101766537357,0.7164469783091091,-1.6956204509721386,1.112800097664667,-0.40674353507847105,0.6841963619829012,NA,0,NA,NA,NA,0.1610626557448999,0.8511307978891575,-1.5071230542506882,1.829248365740488,0.18923373016737557,0.849909632376415,-0.1037646383464157,0.5481118263995883,-1.178044077590079,0.9705148008972475,-0.18931289811427726,0.849847586878116,-0.45247283239863556,1.1125286098989486,-2.6329888395709857,1.7280431747737146,-0.4067066935381858,0.6842234237523017,-0.4067066935381858,no
Behavioural therapies individual + AD:Trazodone,Behavioural therapies individual + AD,Trazodone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3309455860208357,0.574073826361207,-1.4561096101559017,0.7942184381142303,-0.5764861082738248,0.5642866569024747,-0.3309455860208357,0.574073826361207,-1.4561096101559017,0.7942184381142303,-0.5764861082738248,0.5642866569024747,NA,NA,NA,NA,NA,NA,NA,no data
Behavioural therapies individual + AD:Waitlist,Behavioural therapies individual + AD,Waitlist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.404822916947654,0.5969639524770766,-2.574850763871404,-0.23479507002390387,-2.3532793079354306,0.01860865041715483,-1.404822916947654,0.5969639524770766,-2.574850763871404,-0.23479507002390387,-2.3532793079354306,0.01860865041715483,NA,NA,NA,NA,NA,NA,NA,no data
Behavioural therapies individual + AD:Yoga group,Behavioural therapies individual + AD,Yoga group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15334816656787442,0.7367755564241913,-1.2907053887129987,1.5974017218487475,0.20813416681753447,0.8351242100139418,0.15334816656787442,0.7367755564241913,-1.2907053887129987,1.5974017218487475,0.20813416681753447,0.8351242100139418,NA,NA,NA,NA,NA,NA,NA,no data
Behavioural therapies individual + AD:Yoga group + AD,Behavioural therapies individual + AD,Yoga group + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1268886757614212,0.9074858955500755,-0.6517509959948038,2.905528347517646,1.2417699066037318,0.2143214689032415,1.1268886757614212,0.9074858955500755,-0.6517509959948038,2.905528347517646,1.2417699066037318,0.2143214689032415,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:Cognitive and cognitive behavioural therapies group + AD,Cognitive and cognitive behavioural therapies group,Cognitive and cognitive behavioural therapies group + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3775918214908529,0.5666046091092777,-0.7329328058377265,1.4881164488194323,0.6664114894590083,0.5051481206602697,0.3775918214908529,0.5666046091092777,-0.7329328058377265,1.4881164488194323,0.6664114894590083,0.5051481206602697,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:Cognitive and cognitive behavioural therapies individual,Cognitive and cognitive behavioural therapies group,Cognitive and cognitive behavioural therapies individual,0.47250222962515587,0.7300081595448,-0.9582874715030215,1.9032919307533334,0.6472560935754291,0.5174662127730651,NA,0,NA,NA,NA,-0.2090895474242925,0.3207908515248781,-0.8378280629829893,0.4196489681344042,-0.6517939848670439,0.5145340825602087,-0.09877443660580365,0.29368586598907964,-0.6743881567128563,0.47683928350124904,-0.33632683095984084,0.7366244190150322,0.6815917770494484,0.7973823947291805,-0.8812489985260461,2.244432552624943,0.8547865886616939,0.39266930411045936,0.8547865886616939,no
Cognitive and cognitive behavioural therapies group:Cognitive and cognitive behavioural therapies individual + AD,Cognitive and cognitive behavioural therapies group,Cognitive and cognitive behavioural therapies individual + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38438191932935695,0.3828899836867163,-0.36606865873773564,1.1348324973964496,1.0038965125916206,0.31542849769946724,0.38438191932935695,0.3828899836867163,-0.36606865873773564,1.1348324973964496,1.0038965125916206,0.31542849769946724,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:Cognitive and cognitive behavioural therapies individual + placebo,Cognitive and cognitive behavioural therapies group,Cognitive and cognitive behavioural therapies individual + placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35729844367053687,0.5231771539809739,-0.6681099356663378,1.3827068230074115,0.6829396906034062,0.494644952383238,0.35729844367053687,0.5231771539809739,-0.6681099356663378,1.3827068230074115,0.6829396906034062,0.494644952383238,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:Counselling individual,Cognitive and cognitive behavioural therapies group,Counselling individual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2753060552928348,0.3880928470468383,-1.0359540581622495,0.4853419475765799,-0.7093819362756989,0.47808749429182956,-0.2753060552928348,0.3880928470468383,-1.0359540581622495,0.4853419475765799,-0.7093819362756989,0.47808749429182956,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:Counselling individual + AD,Cognitive and cognitive behavioural therapies group,Counselling individual + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7591201678686517,0.7240325593508311,-2.1781979078306395,0.6599575720933362,-1.0484613682971387,0.29442609211046006,-0.7591201678686517,0.7240325593508311,-2.1781979078306395,0.6599575720933362,-1.0484613682971387,0.29442609211046006,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:Counselling individual + placebo,Cognitive and cognitive behavioural therapies group,Counselling individual + placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1028896752828663,0.9659369692352955,-2.996091346319819,0.7903119957540865,-1.141782238810046,0.2535445468483867,-1.1028896752828663,0.9659369692352955,-2.996091346319819,0.7903119957540865,-1.141782238810046,0.2535445468483867,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:Exercise group,Cognitive and cognitive behavioural therapies group,Exercise group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05355068530375817,0.4447237307464534,-0.9251931806370949,0.8180918100295785,-0.12041337486955149,0.904155696878064,-0.05355068530375817,0.4447237307464534,-0.9251931806370949,0.8180918100295785,-0.12041337486955149,0.904155696878064,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:Exercise group + AD,Cognitive and cognitive behavioural therapies group,Exercise group + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.493886290112017,0.7000113462577456,1.1218892626774386,3.8658833175465954,3.5626369535926963,3.6714826073681325e-4,2.493886290112017,0.7000113462577456,1.1218892626774386,3.8658833175465954,3.5626369535926963,3.6714826073681325e-4,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:Exercise individual,Cognitive and cognitive behavioural therapies group,Exercise individual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19717526106310235,0.44384456643713216,-1.0670946260136764,0.6727441038874717,-0.44424394477977913,0.6568662237338359,-0.19717526106310235,0.44384456643713216,-1.0670946260136764,0.6727441038874717,-0.44424394477977913,0.6568662237338359,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:Exercise individual + AD,Cognitive and cognitive behavioural therapies group,Exercise individual + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49747845725106377,0.5290709212067817,-0.5394814935816568,1.5344384080837843,0.940286901643248,0.34707041645000913,0.49747845725106377,0.5290709212067817,-0.5394814935816568,1.5344384080837843,0.940286901643248,0.34707041645000913,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:Interpersonal psychotherapy (IPT) individual,Cognitive and cognitive behavioural therapies group,Interpersonal psychotherapy (IPT) individual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39672430992554775,0.4154518293647793,-1.210994932791795,0.41754631294069955,-0.9549225250304814,0.3396168778084417,-0.39672430992554775,0.4154518293647793,-1.210994932791795,0.41754631294069955,-0.9549225250304814,0.3396168778084417,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:Interpersonal psychotherapy (IPT) individual + AD,Cognitive and cognitive behavioural therapies group,Interpersonal psychotherapy (IPT) individual + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.14197985166546445,0.4587518480848484,-1.0411169517529575,0.7571572484220285,-0.3094916178718142,0.7569475873715755,-0.14197985166546445,0.4587518480848484,-1.0411169517529575,0.7571572484220285,-0.3094916178718142,0.7569475873715755,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:Interpersonal psychotherapy (IPT) individual + placebo,Cognitive and cognitive behavioural therapies group,Interpersonal psychotherapy (IPT) individual + placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4379416465555339,0.5059141924609855,-1.4295152430467306,0.5536319499356627,-0.8656441212396045,0.38668535206061905,-0.4379416465555339,0.5059141924609855,-1.4295152430467306,0.5536319499356627,-0.8656441212396045,0.38668535206061905,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:Light therapy,Cognitive and cognitive behavioural therapies group,Light therapy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08279776279059448,0.6089497532484219,-1.276317347552054,1.110721821970865,-0.13596813587477882,0.8918464708764982,-0.08279776279059448,0.6089497532484219,-1.276317347552054,1.110721821970865,-0.13596813587477882,0.8918464708764982,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:Light therapy + AD,Cognitive and cognitive behavioural therapies group,Light therapy + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2533885512958407,0.5134638800212041,-0.7529821609079146,1.259759263499596,0.49348856103641936,0.6216674204333441,0.2533885512958407,0.5134638800212041,-0.7529821609079146,1.259759263499596,0.49348856103641936,0.6216674204333441,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:Mindfulness or meditation group,Cognitive and cognitive behavioural therapies group,Mindfulness or meditation group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2930675725839995,0.9247206449648137,1.4806484126923152,5.105486732475684,3.5611485376854577,3.692361161985825e-4,3.2930675725839995,0.9247206449648137,1.4806484126923152,5.105486732475684,3.5611485376854577,3.692361161985825e-4,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:Mirtazapine,Cognitive and cognitive behavioural therapies group,Mirtazapine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2574099392006217,0.3223089138868851,-0.8891238023151381,0.37430392391389466,-0.7986435624643016,0.42449712047983207,-0.2574099392006217,0.3223089138868851,-0.8891238023151381,0.37430392391389466,-0.7986435624643016,0.42449712047983207,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:Music therapy group,Cognitive and cognitive behavioural therapies group,Music therapy group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.17580743084234118,0.7830372232282117,-1.7105321869238863,1.358917325239204,-0.22451988951118243,0.822352792332807,-0.17580743084234118,0.7830372232282117,-1.7105321869238863,1.358917325239204,-0.22451988951118243,0.822352792332807,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:No treatment,Cognitive and cognitive behavioural therapies group,No treatment,-1.2032746943801726,0.7446966673066484,-2.66285334170821,0.25630395294786457,-1.6157917004410236,0.10613935658255814,NA,0,NA,NA,NA,-0.7495167169063374,0.3665467494246917,-1.4679351444289606,-0.03109828938371406,-2.0448052481238226,0.04087406216288032,-0.8380095592824306,0.3288677946353781,-1.4825785924428863,-0.19344052612197493,-2.548165472425014,0.010829109176229378,-0.4537579774738353,0.8300178587304231,-2.0805630871105185,1.1730471321628482,-0.5466845956397774,0.58459543905398,-0.5466845956397774,no
Cognitive and cognitive behavioural therapies group:Peer support group,Cognitive and cognitive behavioural therapies group,Peer support group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40433142006474254,0.7066241047337865,-0.9806263758213376,1.7892892159508227,0.5722015670793885,0.5671854259678948,0.40433142006474254,0.7066241047337865,-0.9806263758213376,1.7892892159508227,0.5722015670793885,0.5671854259678948,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:Peer support group + AD,Cognitive and cognitive behavioural therapies group,Peer support group + AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5252701416752839,0.7058506050295457,-0.8581716226484322,1.9087119059989999,0.7441661704792291,0.4567759514500042,0.5252701416752839,0.7058506050295457,-0.8581716226484322,1.9087119059989999,0.7441661704792291,0.4567759514500042,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:Placebo,Cognitive and cognitive behavioural therapies group,Placebo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.9528026097518429,0.3012334901615453,-1.5432094014057722,-0.36239581809791355,-3.163003586489917,0.0015615040790336327,-0.9528026097518429,0.3012334901615453,-1.5432094014057722,-0.36239581809791355,-3.163003586489917,0.0015615040790336327,NA,NA,NA,NA,NA,NA,NA,no data
Cognitive and cognitive behavioural therapies group:Problem solving group,Cognitive and cognitive behavioural therapies group,Problem solving group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.042527788642957,0.6488425693675455,0.7708197210461363,3.314235856239778,3.147955891109142,0.0016441650114172005,2.042527788642957,0.6488425693675455,0.7708197210461363,3.314235856239778,3.147955891109142,0.0016441650114172005,NA,NA,NA,NA,NA,NA,NA,no data
