network_estimate_raw,direct_comparison_raw,contribution,estimate_norm,direct_norm,network_estimate,contribution_pct,rank
Acupuncture:Interpersonal psychotherapy (IPT) individual,SSRIs:TCAs,0.03227761855671866,Acupuncture:Interpersonalpsychotherapy(IPT)individual,SSRIs:TCAs,Acupuncture:Interpersonal psychotherapy (IPT) individual,3.2277618556718672,8
Acupuncture:Interpersonal psychotherapy (IPT) individual,Acupuncture:Waitlist,0.03205672041860213,Acupuncture:Interpersonalpsychotherapy(IPT)individual,Acupuncture:Waitlist,Acupuncture:Interpersonal psychotherapy (IPT) individual,3.2056720418602143,9
Acupuncture:Interpersonal psychotherapy (IPT) individual,Cognitive and cognitive behavioural therapies individual:TCAs,0.024528090118160466,Acupuncture:Interpersonalpsychotherapy(IPT)individual,Cognitiveandcognitivebehaviouraltherapiesindividual:TCAs,Acupuncture:Interpersonal psychotherapy (IPT) individual,2.4528090118160475,10
Acupuncture:Interpersonal psychotherapy (IPT) individual + AD,Acupuncture:SSRIs,0.15998548359156806,Acupuncture:Interpersonalpsychotherapy(IPT)individual+AD,Acupuncture:SSRIs,Acupuncture:Interpersonal psychotherapy (IPT) individual + AD,15.998548359156858,1
Acupuncture:Interpersonal psychotherapy (IPT) individual + AD,Interpersonal psychotherapy (IPT) individual + AD:SNRIs,0.09182836257879128,Acupuncture:Interpersonalpsychotherapy(IPT)individual+AD,Interpersonalpsychotherapy(IPT)individual+AD:SNRIs,Acupuncture:Interpersonal psychotherapy (IPT) individual + AD,9.182836257879158,2
Acupuncture:Interpersonal psychotherapy (IPT) individual + AD,Any AD:Interpersonal psychotherapy (IPT) individual + AD,0.07492082561787188,Acupuncture:Interpersonalpsychotherapy(IPT)individual+AD,AnyAD:Interpersonalpsychotherapy(IPT)individual+AD,Acupuncture:Interpersonal psychotherapy (IPT) individual + AD,7.492082561787212,3
Acupuncture:Interpersonal psychotherapy (IPT) individual + AD,SNRIs:SSRIs,0.05880917267011735,Acupuncture:Interpersonalpsychotherapy(IPT)individual+AD,SNRIs:SSRIs,Acupuncture:Interpersonal psychotherapy (IPT) individual + AD,5.880917267011754,4
Acupuncture:Interpersonal psychotherapy (IPT) individual + AD,Acupuncture:TCAs,0.054651776481990065,Acupuncture:Interpersonalpsychotherapy(IPT)individual+AD,Acupuncture:TCAs,Acupuncture:Interpersonal psychotherapy (IPT) individual + AD,5.465177648199024,5
Acupuncture:Interpersonal psychotherapy (IPT) individual + AD,Any AD:Cognitive and cognitive behavioural therapies individual,0.045489219885383396,Acupuncture:Interpersonalpsychotherapy(IPT)individual+AD,AnyAD:Cognitiveandcognitivebehaviouraltherapiesindividual,Acupuncture:Interpersonal psychotherapy (IPT) individual + AD,4.548921988538354,6
Acupuncture:Interpersonal psychotherapy (IPT) individual + AD,Placebo:SSRIs,0.040728777323060156,Acupuncture:Interpersonalpsychotherapy(IPT)individual+AD,Placebo:SSRIs,Acupuncture:Interpersonal psychotherapy (IPT) individual + AD,4.072877732306029,7
Acupuncture:Interpersonal psychotherapy (IPT) individual + AD,Interpersonal psychotherapy (IPT) individual + AD:Interpersonal psychotherapy (IPT) individual + placebo,0.03778129536951759,Acupuncture:Interpersonalpsychotherapy(IPT)individual+AD,Interpersonalpsychotherapy(IPT)individual+AD:Interpersonalpsychotherapy(IPT)individual+placebo,Acupuncture:Interpersonal psychotherapy (IPT) individual + AD,3.7781295369517713,8
Acupuncture:Interpersonal psychotherapy (IPT) individual + AD,Interpersonal psychotherapy (IPT) individual:Interpersonal psychotherapy (IPT) individual + AD,0.0374223516249308,Acupuncture:Interpersonalpsychotherapy(IPT)individual+AD,Interpersonalpsychotherapy(IPT)individual:Interpersonalpsychotherapy(IPT)individual+AD,Acupuncture:Interpersonal psychotherapy (IPT) individual + AD,3.7422351624930927,9
Acupuncture:Interpersonal psychotherapy (IPT) individual + AD,Interpersonal psychotherapy (IPT) individual + placebo:TCAs,0.03370700219151437,Acupuncture:Interpersonalpsychotherapy(IPT)individual+AD,Interpersonalpsychotherapy(IPT)individual+placebo:TCAs,Acupuncture:Interpersonal psychotherapy (IPT) individual + AD,3.370700219151448,10
Acupuncture:Interpersonal psychotherapy (IPT) individual + placebo,Acupuncture:SSRIs,0.16240521745530664,Acupuncture:Interpersonalpsychotherapy(IPT)individual+placebo,Acupuncture:SSRIs,Acupuncture:Interpersonal psychotherapy (IPT) individual + placebo,16.24052174553068,1
Acupuncture:Interpersonal psychotherapy (IPT) individual + placebo,Interpersonal psychotherapy (IPT) individual + placebo:TCAs,0.1594550911834941,Acupuncture:Interpersonalpsychotherapy(IPT)individual+placebo,Interpersonalpsychotherapy(IPT)individual+placebo:TCAs,Acupuncture:Interpersonal psychotherapy (IPT) individual + placebo,15.945509118349422,2
Acupuncture:Interpersonal psychotherapy (IPT) individual + placebo,Acupuncture:TCAs,0.08349275892967505,Acupuncture:Interpersonalpsychotherapy(IPT)individual+placebo,Acupuncture:TCAs,Acupuncture:Interpersonal psychotherapy (IPT) individual + placebo,8.349275892967512,3
Acupuncture:Interpersonal psychotherapy (IPT) individual + placebo,SSRIs:TCAs,0.0675370306662486,Acupuncture:Interpersonalpsychotherapy(IPT)individual+placebo,SSRIs:TCAs,Acupuncture:Interpersonal psychotherapy (IPT) individual + placebo,6.7537030666248645,4
Acupuncture:Interpersonal psychotherapy (IPT) individual + placebo,Any AD:Interpersonal psychotherapy (IPT) individual + placebo,0.049724526902517635,Acupuncture:Interpersonalpsychotherapy(IPT)individual+placebo,AnyAD:Interpersonalpsychotherapy(IPT)individual+placebo,Acupuncture:Interpersonal psychotherapy (IPT) individual + placebo,4.972452690251767,5
Acupuncture:Interpersonal psychotherapy (IPT) individual + placebo,Interpersonal psychotherapy (IPT) individual:Interpersonal psychotherapy (IPT) individual + placebo,0.03985564861739488,Acupuncture:Interpersonalpsychotherapy(IPT)individual+placebo,Interpersonalpsychotherapy(IPT)individual:Interpersonalpsychotherapy(IPT)individual+placebo,Acupuncture:Interpersonal psychotherapy (IPT) individual + placebo,3.985564861739491,6
Acupuncture:Interpersonal psychotherapy (IPT) individual + placebo,Placebo:SSRIs,0.036623067762317774,Acupuncture:Interpersonalpsychotherapy(IPT)individual+placebo,Placebo:SSRIs,Acupuncture:Interpersonal psychotherapy (IPT) individual + placebo,3.6623067762317802,7
Acupuncture:Interpersonal psychotherapy (IPT) individual + placebo,Interpersonal psychotherapy (IPT) individual + AD:Interpersonal psychotherapy (IPT) individual + placebo,0.034595671924156024,Acupuncture:Interpersonalpsychotherapy(IPT)individual+placebo,Interpersonalpsychotherapy(IPT)individual+AD:Interpersonalpsychotherapy(IPT)individual+placebo,Acupuncture:Interpersonal psychotherapy (IPT) individual + placebo,3.459567192415605,8
Acupuncture:Interpersonal psychotherapy (IPT) individual + placebo,Any AD:Cognitive and cognitive behavioural therapies individual,0.03162150704581592,Acupuncture:Interpersonalpsychotherapy(IPT)individual+placebo,AnyAD:Cognitiveandcognitivebehaviouraltherapiesindividual,Acupuncture:Interpersonal psychotherapy (IPT) individual + placebo,3.162150704581595,9
Acupuncture:Interpersonal psychotherapy (IPT) individual + placebo,Acupuncture:Waitlist,0.025543164272788292,Acupuncture:Interpersonalpsychotherapy(IPT)individual+placebo,Acupuncture:Waitlist,Acupuncture:Interpersonal psychotherapy (IPT) individual + placebo,2.554316427278831,10
