t1,treatment_1,t2,treatment_2,mean,lcl,ucl,effect_95CrI
trt_048,Waitlist,trt_011,Cognitive and cognitive behavioural therapies individual + AD,-0.8894493835487111,-2.963512071863648,0.6530805910119216,-0.889 (-2.964 to 0.653)
trt_049,Yoga group,trt_011,Cognitive and cognitive behavioural therapies individual + AD,-0.06309724850055194,-1.670117170798997,0.6555480585252611,-0.063 (-1.670 to 0.656)
trt_050,Yoga group + AD,trt_011,Cognitive and cognitive behavioural therapies individual + AD,0.35056126650921215,-1.1828651857796302,1.3762695624141794,0.351 (-1.183 to 1.376)
trt_001,Acupuncture,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,0.10581070118124834,-1.268887992946629,0.6627364352467439,0.106 (-1.269 to 0.663)
trt_002,Acupuncture + AD,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,0.48221979746364313,-0.524980306462742,1.242215540117235,0.482 (-0.525 to 1.242)
trt_003,Any AD,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,-0.18850260007656738,-1.8165913968958836,0.6533266984762327,-0.189 (-1.817 to 0.653)
trt_004,Any psychotherapy,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,-0.7006261821621809,-3.2176038757298673,0.6531000354853939,-0.701 (-3.218 to 0.653)
trt_005,Attention placebo,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,-0.7416608297928804,-3.227816324331888,0.6531143377530946,-0.742 (-3.228 to 0.653)
trt_006,Behavioural therapies individual,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,-0.9244154499894826,-3.5016166566063878,0.6530805910119216,-0.924 (-3.502 to 0.653)
trt_007,Behavioural therapies individual + AD,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,-0.06174015499898203,-1.9263324191410025,0.6648638668836464,-0.062 (-1.926 to 0.665)
trt_008,Cognitive and cognitive behavioural therapies group,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,0.07453591706584219,-1.3457111827556836,0.6604701410003009,0.075 (-1.346 to 0.660)
trt_009,Cognitive and cognitive behavioural therapies group + AD,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,0.14448216917271303,-1.4506067548334456,0.8176440368944574,0.144 (-1.451 to 0.818)
trt_010,Cognitive and cognitive behavioural therapies individual,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,-0.016692956766926448,-1.4051866331542258,0.6541544935785604,-0.017 (-1.405 to 0.654)
trt_011,Cognitive and cognitive behavioural therapies individual + AD,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,0.35784821564886504,-0.6105193737749331,0.8364755793523578,0.358 (-0.611 to 0.836)
trt_013,Counselling individual,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,-0.10225143188682456,-1.7124225680152028,0.6544044213155499,-0.102 (-1.712 to 0.654)
trt_014,Counselling individual + AD,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,-0.36398679238459597,-2.6993961997085894,0.6554962720807822,-0.364 (-2.699 to 0.655)
trt_015,Counselling individual + placebo,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,-0.5366223345338506,-3.4403045506256333,0.6581347288479542,-0.537 (-3.440 to 0.658)
trt_016,Exercise group,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,0.0403901065076746,-1.4865497756101251,0.6615941891761692,0.040 (-1.487 to 0.662)
trt_017,Exercise group + AD,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,1.324940909134649,0.5493419134218496,3.3528764272352753,1.325 (0.549 to 3.353)
trt_018,Exercise individual,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,-0.03006658755216778,-1.628413160579735,0.6572541928788105,-0.030 (-1.628 to 0.657)
trt_019,Exercise individual + AD,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,0.28947636194984067,-1.1032829450957937,1.0504671034333941,0.289 (-1.103 to 1.050)
trt_020,Interpersonal psychotherapy (IPT) individual,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,-0.18451235863529278,-1.9002094236854759,0.6537383233544284,-0.185 (-1.900 to 0.654)
trt_021,Interpersonal psychotherapy (IPT) individual + AD,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,-0.08353030420483844,-1.7495657117122632,0.6556828193186524,-0.084 (-1.750 to 0.656)
trt_022,Interpersonal psychotherapy (IPT) individual + placebo,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,-0.20725230797118604,-2.0655982641230413,0.6545091384742179,-0.207 (-2.066 to 0.655)
trt_023,Light therapy,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,0.027801995695508924,-1.7389909243117616,0.6840399228803368,0.028 (-1.739 to 0.684)
trt_024,Light therapy + AD,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,0.17803675029172478,-1.286732537397921,0.8008870116774803,0.178 (-1.287 to 0.801)
trt_025,Mindfulness or meditation group,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,1.6920505421673429,0.5575499602049375,4.222209441450088,1.692 (0.558 to 4.222)
trt_026,Mirtazapine,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,-0.09026112495692983,-1.5855428418127848,0.6536028622591418,-0.090 (-1.586 to 0.654)
trt_027,Music therapy group,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,-0.04173768201946985,-2.1543728983273542,0.7754228429031332,-0.042 (-2.154 to 0.775)
trt_028,No treatment,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,-0.374179398683577,-2.189972640285262,0.6530832610268091,-0.374 (-2.190 to 0.653)
trt_029,Peer support group,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,0.15536613087291487,-1.6555354704305951,1.057768592147019,0.155 (-1.656 to 1.058)
trt_030,Peer support group + AD,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,0.21580360404999238,-1.5213051048220556,1.169866399132099,0.216 (-1.521 to 1.170)
trt_031,Placebo,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,-0.39546013782330075,-2.169955699229715,0.6530805910119216,-0.395 (-2.170 to 0.653)
trt_032,Problem solving group,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,1.0641093985234304,0.35943396373595615,2.6854170883914206,1.064 (0.359 to 2.685)
trt_033,Problem solving individual,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,0.04911878387676333,-1.4362987181602256,0.6604935658395241,0.049 (-1.436 to 0.660)
trt_034,Psychoeducation group,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,0.24425992250249262,-1.4699411704130219,1.237473801613048,0.244 (-1.470 to 1.237)
trt_035,Psychoeducation group + AD,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,-0.27648978642873034,-2.432047087808787,0.6560494930095478,-0.276 (-2.432 to 0.656)
trt_036,Relaxation individual + AD,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,-0.01682889489817786,-1.9399569331619653,0.6891924912794355,-0.017 (-1.940 to 0.689)
trt_037,Relaxation individual + placebo,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,-0.3319140002617966,-2.5623799516330203,0.655395897381577,-0.332 (-2.562 to 0.655)
trt_038,SNRIs,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,-0.10918633651895779,-1.6027711079590887,0.65342057027632,-0.109 (-1.603 to 0.653)
trt_039,SSRIs,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,-0.13723032811709882,-1.6484414271584644,0.6532857066454324,-0.137 (-1.648 to 0.653)
trt_040,Self-help,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,-0.13377842478797977,-1.7520912034728264,0.6539847596939338,-0.134 (-1.752 to 0.654)
trt_041,Self-help with support,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,-0.14640287181990974,-1.7700081174800344,0.6536852533853615,-0.146 (-1.770 to 0.654)
trt_042,Sham acupuncture,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,-0.3088811531203236,-2.2278639885699887,0.6533781675940162,-0.309 (-2.228 to 0.653)
trt_043,Short-term psychodynamic psychotherapies individual,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,-0.11976896745128071,-1.7856362984445073,0.6544251835253094,-0.120 (-1.786 to 0.654)
trt_044,Short-term psychodynamic psychotherapies individual + AD,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,-0.2413498440684483,-2.339761348206304,0.6570025881204838,-0.241 (-2.340 to 0.657)
trt_045,TAU,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,-0.2574102165870124,-1.981743594749612,0.6532135383413905,-0.257 (-1.982 to 0.653)
trt_046,TCAs,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,-0.09502401791933471,-1.5614213144392561,0.6534220327651536,-0.095 (-1.561 to 0.653)
trt_047,Trazodone,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,-0.21190461095249138,-1.8529773247950203,0.6532465086281162,-0.212 (-1.853 to 0.653)
trt_048,Waitlist,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,-0.8338580160732006,-3.1190951280175203,0.6530805910119216,-0.834 (-3.119 to 0.653)
trt_049,Yoga group,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,-0.0075058810250415425,-1.7470842609135104,0.6669124871152191,-0.008 (-1.747 to 0.667)
trt_050,Yoga group + AD,trt_012,Cognitive and cognitive behavioural therapies individual + placebo,0.4061526339847226,-1.2132339121529063,1.6432201377335187,0.406 (-1.213 to 1.643)
trt_001,Acupuncture,trt_013,Counselling individual,0.5103189812414275,-0.2529874081456009,1.0920553220292677,0.510 (-0.253 to 1.092)
trt_002,Acupuncture + AD,trt_013,Counselling individual,0.8867280775238223,0.48526149565158644,1.8602094415833135,0.887 (0.485 to 1.860)
trt_003,Any AD,trt_013,Counselling individual,0.2160056799836118,-0.8008399697445231,0.658649332860173,0.216 (-0.801 to 0.659)
trt_004,Any psychotherapy,trt_013,Counselling individual,-0.29611790210200173,-2.2542707482402986,0.6537475450154369,-0.296 (-2.254 to 0.654)
trt_005,Attention placebo,trt_013,Counselling individual,-0.33715254973270126,-2.1783857869568406,0.6531543126769925,-0.337 (-2.178 to 0.653)
trt_006,Behavioural therapies individual,trt_013,Counselling individual,-0.5199071699293034,-2.51205398051536,0.6530805910119216,-0.520 (-2.512 to 0.653)
trt_007,Behavioural therapies individual + AD,trt_013,Counselling individual,0.34276812506119714,-0.9819297459859592,1.144024633846118,0.343 (-0.982 to 1.144)
trt_008,Cognitive and cognitive behavioural therapies group,trt_013,Counselling individual,0.4790441971260213,-0.3059280039385341,1.0120798626664353,0.479 (-0.306 to 1.012)
trt_009,Cognitive and cognitive behavioural therapies group + AD,trt_013,Counselling individual,0.5489904492328922,-0.4990538752983011,1.4867680956830762,0.549 (-0.499 to 1.487)
trt_010,Cognitive and cognitive behavioural therapies individual,trt_013,Counselling individual,0.3878153232932527,-0.3347843791333983,0.6889484786667432,0.388 (-0.335 to 0.689)
trt_011,Cognitive and cognitive behavioural therapies individual + AD,trt_013,Counselling individual,0.7623564957090442,0.2620022982562857,1.581879830178674,0.762 (0.262 to 1.582)
trt_012,Cognitive and cognitive behavioural therapies individual + placebo,trt_013,Counselling individual,0.7067651282335338,-0.08979374240311173,1.7124225680152025,0.707 (-0.090 to 1.712)
trt_014,Counselling individual + AD,trt_013,Counselling individual,0.04052148767558319,-1.7703883735337551,0.7296254421538727,0.041 (-1.770 to 0.730)
trt_015,Counselling individual + placebo,trt_013,Counselling individual,-0.13211405447367136,-2.5440432529873944,0.7912040370240518,-0.132 (-2.544 to 0.791)
trt_016,Exercise group,trt_013,Counselling individual,0.44489838656785374,-0.477774449443002,1.0528156095213936,0.445 (-0.478 to 1.053)
trt_017,Exercise group + AD,trt_013,Counselling individual,1.729449189194828,0.558905149705491,4.028340474490838,1.729 (0.559 to 4.028)
trt_018,Exercise individual,trt_013,Counselling individual,0.37444169250801135,-0.6172355302935573,0.911124394492762,0.374 (-0.617 to 0.911)
trt_019,Exercise individual + AD,trt_013,Counselling individual,0.6939846420100199,-0.12253001324137194,1.6935202956920141,0.694 (-0.123 to 1.694)
trt_020,Interpersonal psychotherapy (IPT) individual,trt_013,Counselling individual,0.2199959214248864,-0.9006138909317446,0.6672889023386046,0.220 (-0.901 to 0.667)
trt_021,Interpersonal psychotherapy (IPT) individual + AD,trt_013,Counselling individual,0.3209779758553407,-0.7707823401296964,0.846892616459754,0.321 (-0.771 to 0.847)
trt_022,Interpersonal psychotherapy (IPT) individual + placebo,trt_013,Counselling individual,0.19725597208899312,-1.09825876770561,0.6952324584955338,0.197 (-1.098 to 0.695)
trt_023,Light therapy,trt_013,Counselling individual,0.4323102757556881,-0.7865963120086511,1.3120893824747304,0.432 (-0.787 to 1.312)
trt_024,Light therapy + AD,trt_013,Counselling individual,0.582545030351904,-0.32677251418606046,1.4559922066900686,0.583 (-0.327 to 1.456)
trt_025,Mindfulness or meditation group,trt_013,Counselling individual,2.096558822227522,0.559089532648456,4.875872195835229,2.097 (0.559 to 4.876)
trt_026,Mirtazapine,trt_013,Counselling individual,0.31424715510324935,-0.5514955497236268,0.6687786294276182,0.314 (-0.551 to 0.669)
trt_027,Music therapy group,trt_013,Counselling individual,0.3627705980407093,-1.1933124898510066,1.4440441890479359,0.363 (-1.193 to 1.444)
trt_028,No treatment,trt_013,Counselling individual,0.030328881376602165,-1.096186234803929,0.6531429642743322,0.030 (-1.096 to 0.653)
trt_029,Peer support group,trt_013,Counselling individual,0.559874410933094,-0.7268292011704379,1.7489478943383416,0.560 (-0.727 to 1.749)
trt_030,Peer support group + AD,trt_013,Counselling individual,0.6203118841101716,-0.5916127814188459,1.860924808199043,0.620 (-0.592 to 1.861)
trt_031,Placebo,trt_013,Counselling individual,0.009048142236878382,-1.1213691090944662,0.6531373302337684,0.009 (-1.121 to 0.653)
trt_032,Problem solving group,trt_013,Counselling individual,1.4686176785836096,0.5586818278726073,3.323333521681069,1.469 (0.559 to 3.323)
trt_033,Problem solving individual,trt_013,Counselling individual,0.45362706393694247,-0.27109958186173666,0.877170392183842,0.454 (-0.271 to 0.877)
trt_034,Psychoeducation group,trt_013,Counselling individual,0.6487682025626718,-0.5039258031589798,1.8853049589288062,0.649 (-0.504 to 1.885)
trt_035,Psychoeducation group + AD,trt_013,Counselling individual,0.1280184936314488,-1.494408065210287,0.7901143235113166,0.128 (-1.494 to 0.790)
trt_036,Relaxation individual + AD,trt_013,Counselling individual,0.3876793851620013,-0.9984108008784489,1.3457691773573575,0.388 (-0.998 to 1.346)
trt_037,Relaxation individual + placebo,trt_013,Counselling individual,0.07259427979838255,-1.6296654485714794,0.7197343635685342,0.073 (-1.630 to 0.720)
trt_038,SNRIs,trt_013,Counselling individual,0.2953219435412214,-0.5575816430927768,0.6611190209165178,0.295 (-0.558 to 0.661)
trt_039,SSRIs,trt_013,Counselling individual,0.26727795194308035,-0.6017960733844432,0.657411272716944,0.267 (-0.602 to 0.657)
trt_040,Self-help,trt_013,Counselling individual,0.2707298552721994,-0.6536772664052051,0.661512786478994,0.271 (-0.654 to 0.662)
trt_041,Self-help with support,trt_013,Counselling individual,0.25810540824026945,-0.7115864118719327,0.6629259611066187,0.258 (-0.712 to 0.663)
trt_042,Sham acupuncture,trt_013,Counselling individual,0.09562712693985556,-1.2276273003087448,0.6585687544473866,0.096 (-1.228 to 0.659)
trt_043,Short-term psychodynamic psychotherapies individual,trt_013,Counselling individual,0.2847393126088984,-0.7792803479658366,0.7079394816334753,0.285 (-0.779 to 0.708)
trt_044,Short-term psychodynamic psychotherapies individual + AD,trt_013,Counselling individual,0.16315843599173085,-1.42067414969777,0.8543281399521112,0.163 (-1.421 to 0.854)
trt_045,TAU,trt_013,Counselling individual,0.14709806347316676,-0.9276250757708102,0.6548792730204691,0.147 (-0.928 to 0.655)
trt_046,TCAs,trt_013,Counselling individual,0.30948426214084446,-0.5188612418590834,0.6624094328644076,0.309 (-0.519 to 0.662)
trt_047,Trazodone,trt_013,Counselling individual,0.19260366910768775,-0.8275856724645198,0.6561528904082762,0.193 (-0.828 to 0.656)
trt_048,Waitlist,trt_013,Counselling individual,-0.42934973601302145,-2.0351672141429766,0.6530805910119216,-0.429 (-2.035 to 0.653)
trt_049,Yoga group,trt_013,Counselling individual,0.3970023990351376,-0.763510094854134,1.1436284208780656,0.397 (-0.764 to 1.144)
trt_050,Yoga group + AD,trt_013,Counselling individual,0.8106609140449017,-0.3047150969739155,2.340154889180845,0.811 (-0.305 to 2.340)
trt_001,Acupuncture,trt_014,Counselling individual + AD,0.7720543417391988,-0.27907352789412515,2.172047967168838,0.772 (-0.279 to 2.172)
trt_002,Acupuncture + AD,trt_014,Counselling individual + AD,1.1484634380215937,0.4701962009569001,2.9188086494003573,1.148 (0.470 to 2.919)
trt_003,Any AD,trt_014,Counselling individual + AD,0.4777410404813832,-0.786230963703833,1.4987009433613012,0.478 (-0.786 to 1.499)
trt_004,Any psychotherapy,trt_014,Counselling individual + AD,-0.0343825416042303,-2.158943701008101,0.8237767427698369,-0.034 (-2.159 to 0.824)
trt_005,Attention placebo,trt_014,Counselling individual + AD,-0.07541718923492977,-2.1813448326123006,0.6923098685211926,-0.075 (-2.181 to 0.692)
trt_006,Behavioural therapies individual,trt_014,Counselling individual + AD,-0.25817180943153195,-2.477996059921601,0.658655844616042,-0.258 (-2.478 to 0.659)
trt_007,Behavioural therapies individual + AD,trt_014,Counselling individual + AD,0.6045034855589686,-0.4132210678154739,1.627582592705864,0.605 (-0.413 to 1.628)
trt_008,Cognitive and cognitive behavioural therapies group,trt_014,Counselling individual + AD,0.7407795576237927,-0.34996820814405355,2.116323372377088,0.741 (-0.350 to 2.116)
trt_009,Cognitive and cognitive behavioural therapies group + AD,trt_014,Counselling individual + AD,0.8107258097306635,-0.3599867171649928,2.3960540797379015,0.811 (-0.360 to 2.396)
trt_010,Cognitive and cognitive behavioural therapies individual,trt_014,Counselling individual + AD,0.6495506837910241,-0.465024213201637,1.858981979514192,0.650 (-0.465 to 1.859)
trt_011,Cognitive and cognitive behavioural therapies individual + AD,trt_014,Counselling individual + AD,1.0240918562068155,0.2316757549596607,2.6609097554908474,1.024 (0.232 to 2.661)
trt_012,Cognitive and cognitive behavioural therapies individual + placebo,trt_014,Counselling individual + AD,0.9685004887313051,-0.036683424267564206,2.699396199708589,0.969 (-0.037 to 2.699)
trt_013,Counselling individual,trt_014,Counselling individual + AD,0.563992208671126,-0.7288967992028641,1.770388373533753,0.564 (-0.729 to 1.770)
trt_015,Counselling individual + placebo,trt_014,Counselling individual + AD,0.1296213060241,-1.4411960124141214,0.7540056821592839,0.130 (-1.441 to 0.754)
trt_016,Exercise group,trt_014,Counselling individual + AD,0.7066337470656251,-0.48298347157499144,2.101404164330758,0.707 (-0.483 to 2.101)
trt_017,Exercise group + AD,trt_014,Counselling individual + AD,1.9911845496925995,0.5586283771178613,4.940523008291606,1.991 (0.559 to 4.941)
trt_018,Exercise individual,trt_014,Counselling individual + AD,0.6361770530057828,-0.622629120240719,1.960043894805234,0.636 (-0.623 to 1.960)
trt_019,Exercise individual + AD,trt_014,Counselling individual + AD,0.9557200025077912,-0.049050724695122574,2.6712049600031187,0.956 (-0.049 to 2.671)
trt_020,Interpersonal psychotherapy (IPT) individual,trt_014,Counselling individual + AD,0.4817312819226578,-0.8857702503657113,1.6039257624763001,0.482 (-0.886 to 1.604)
trt_021,Interpersonal psychotherapy (IPT) individual + AD,trt_014,Counselling individual + AD,0.5827133363531122,-0.7110114275764299,1.8387536810886949,0.583 (-0.711 to 1.839)
trt_022,Interpersonal psychotherapy (IPT) individual + placebo,trt_014,Counselling individual + AD,0.4589913325867645,-1.0179610741349352,1.6445287583387787,0.459 (-1.018 to 1.645)
trt_023,Light therapy,trt_014,Counselling individual + AD,0.6940456362534595,-0.6745035331846778,2.257264347199882,0.694 (-0.675 to 2.257)
trt_024,Light therapy + AD,trt_014,Counselling individual + AD,0.8442803908496753,-0.2624492757404588,2.432766085670121,0.844 (-0.262 to 2.433)
trt_025,Mindfulness or meditation group,trt_014,Counselling individual + AD,2.3582941827252935,0.5590229312058563,5.77845713192855,2.358 (0.559 to 5.778)
trt_026,Mirtazapine,trt_014,Counselling individual + AD,0.5759825156010208,-0.6183614139627339,1.7239403111315315,0.576 (-0.618 to 1.724)
trt_027,Music therapy group,trt_014,Counselling individual + AD,0.6245059585384807,-1.0491058203804187,2.340813864450766,0.625 (-1.049 to 2.341)
trt_028,No treatment,trt_014,Counselling individual + AD,0.2920642418743736,-1.220322914507143,1.182042475981264,0.292 (-1.220 to 1.182)
trt_029,Peer support group,trt_014,Counselling individual + AD,0.8216097714308653,-0.5200185504130838,2.5940003326025782,0.822 (-0.520 to 2.594)
trt_030,Peer support group + AD,trt_014,Counselling individual + AD,0.8820472446079429,-0.3860613960638149,2.7098226982216556,0.882 (-0.386 to 2.710)
trt_031,Placebo,trt_014,Counselling individual + AD,0.2707835027346498,-1.2023691977186115,1.0914006358415138,0.271 (-1.202 to 1.091)
trt_032,Problem solving group,trt_014,Counselling individual + AD,1.730353039081381,0.5578488453259647,4.306990807584938,1.730 (0.558 to 4.307)
trt_033,Problem solving individual,trt_014,Counselling individual + AD,0.7153624244347139,-0.4441849309114905,2.1001665043136346,0.715 (-0.444 to 2.100)
trt_034,Psychoeducation group,trt_014,Counselling individual + AD,0.9105035630604431,-0.398697196956364,2.8184074779777215,0.911 (-0.399 to 2.818)
trt_035,Psychoeducation group + AD,trt_014,Counselling individual + AD,0.38975385412922015,-1.3322579910294918,1.6792407224256765,0.390 (-1.332 to 1.679)
trt_036,Relaxation individual + AD,trt_014,Counselling individual + AD,0.6494147456597726,-0.7311126618399492,2.114426383407106,0.649 (-0.731 to 2.114)
trt_037,Relaxation individual + placebo,trt_014,Counselling individual + AD,0.334329640296154,-1.3503636519768087,1.487903519032606,0.334 (-1.350 to 1.488)
trt_038,SNRIs,trt_014,Counselling individual + AD,0.5570573040389928,-0.6402882338027136,1.666745928844727,0.557 (-0.640 to 1.667)
trt_039,SSRIs,trt_014,Counselling individual + AD,0.5290133124408517,-0.6881074622847642,1.6075343776173638,0.529 (-0.688 to 1.608)
trt_040,Self-help,trt_014,Counselling individual + AD,0.5324652157699707,-0.7661421797118388,1.6939070899092816,0.532 (-0.766 to 1.694)
trt_041,Self-help with support,trt_014,Counselling individual + AD,0.5198407687380409,-0.7875913000622385,1.664107528788962,0.520 (-0.788 to 1.664)
trt_042,Sham acupuncture,trt_014,Counselling individual + AD,0.35736248743762694,-1.200757658059211,1.4339975234595115,0.357 (-1.201 to 1.434)
trt_043,Short-term psychodynamic psychotherapies individual,trt_014,Counselling individual + AD,0.5464746731066699,-0.7853818509839314,1.7681832169694283,0.546 (-0.785 to 1.768)
trt_044,Short-term psychodynamic psychotherapies individual + AD,trt_014,Counselling individual + AD,0.4248937964895022,-0.7336737509253264,1.228027212358719,0.425 (-0.734 to 1.228)
trt_045,TAU,trt_014,Counselling individual + AD,0.4088334239709382,-1.0052336297977942,1.4342146867139454,0.409 (-1.005 to 1.434)
trt_046,TCAs,trt_014,Counselling individual + AD,0.5712196226386159,-0.6037434580013414,1.6925563347575596,0.571 (-0.604 to 1.693)
trt_047,Trazodone,trt_014,Counselling individual + AD,0.4543390296054592,-0.8752646886503478,1.4982739173342348,0.454 (-0.875 to 1.498)
trt_048,Waitlist,trt_014,Counselling individual + AD,-0.16761437551525002,-2.146277258987405,0.6583808937549214,-0.168 (-2.146 to 0.658)
trt_049,Yoga group,trt_014,Counselling individual + AD,0.658737759532909,-0.6989553862073488,2.136623136352089,0.659 (-0.699 to 2.137)
trt_050,Yoga group + AD,trt_014,Counselling individual + AD,1.0723962745426732,-0.0877145528867712,3.1744389713550647,1.072 (-0.088 to 3.174)
trt_001,Acupuncture,trt_015,Counselling individual + placebo,0.9446898838884535,-0.34803366979424255,2.945765094325496,0.945 (-0.348 to 2.946)
trt_002,Acupuncture + AD,trt_015,Counselling individual + placebo,1.3210989801708484,0.40513359131869703,3.689556445098217,1.321 (0.405 to 3.690)
trt_003,Any AD,trt_015,Counselling individual + placebo,0.6503765826306378,-0.879462266462953,2.283705845233295,0.650 (-0.879 to 2.284)
trt_004,Any psychotherapy,trt_015,Counselling individual + placebo,0.13825300054502435,-2.164890373935914,1.5298460394161026,0.138 (-2.165 to 1.530)
trt_005,Attention placebo,trt_015,Counselling individual + placebo,0.09721835291432479,-2.21084083900074,1.3897669544671265,0.097 (-2.211 to 1.390)
trt_006,Behavioural therapies individual,trt_015,Counselling individual + placebo,-0.08553626728227735,-2.509211628393995,0.9717500245554842,-0.086 (-2.509 to 0.972)
trt_007,Behavioural therapies individual + AD,trt_015,Counselling individual + placebo,0.7771390277082232,-0.5500109162831864,2.455121606481495,0.777 (-0.550 to 2.455)
trt_008,Cognitive and cognitive behavioural therapies group,trt_015,Counselling individual + placebo,0.9134150997730474,-0.4120068821349831,2.8771680609202903,0.913 (-0.412 to 2.877)
trt_009,Cognitive and cognitive behavioural therapies group + AD,trt_015,Counselling individual + placebo,0.9833613518799182,-0.391183334746379,3.1197412865606866,0.983 (-0.391 to 3.120)
trt_010,Cognitive and cognitive behavioural therapies individual,trt_015,Counselling individual + placebo,0.8221862259402787,-0.5449566303303711,2.6457551290195505,0.822 (-0.545 to 2.646)
trt_011,Cognitive and cognitive behavioural therapies individual + AD,trt_015,Counselling individual + placebo,1.1967273983560702,0.16109147529071796,3.4300418762788096,1.197 (0.161 to 3.430)
trt_012,Cognitive and cognitive behavioural therapies individual + placebo,trt_015,Counselling individual + placebo,1.1411360308805598,-0.06300695542661988,3.440304550625633,1.141 (-0.063 to 3.440)
trt_013,Counselling individual,trt_015,Counselling individual + placebo,0.7366277508203807,-0.7912040370240526,2.544043252987392,0.737 (-0.791 to 2.544)
trt_014,Counselling individual + AD,trt_015,Counselling individual + placebo,0.4748923903226092,-0.7540056821592844,1.4411960124141212,0.475 (-0.754 to 1.441)
trt_016,Exercise group,trt_015,Counselling individual + placebo,0.8792692892148798,-0.5330843221784101,2.85205940156543,0.879 (-0.533 to 2.852)
trt_017,Exercise group + AD,trt_015,Counselling individual + placebo,2.163820091841854,0.5582004886434487,5.634357529053736,2.164 (0.558 to 5.634)
trt_018,Exercise individual,trt_015,Counselling individual + placebo,0.8088125951550373,-0.6725442651509288,2.7158208063759988,0.809 (-0.673 to 2.716)
trt_019,Exercise individual + AD,trt_015,Counselling individual + placebo,1.128355544657046,-0.08142443022953376,3.397572603815635,1.128 (-0.081 to 3.398)
trt_020,Interpersonal psychotherapy (IPT) individual,trt_015,Counselling individual + placebo,0.6543668240719124,-0.9466791802534644,2.362087899456961,0.654 (-0.947 to 2.362)
trt_021,Interpersonal psychotherapy (IPT) individual + AD,trt_015,Counselling individual + placebo,0.7553488785023668,-0.7651591157061501,2.5915960770194295,0.755 (-0.765 to 2.592)
trt_022,Interpersonal psychotherapy (IPT) individual + placebo,trt_015,Counselling individual + placebo,0.6316268747360191,-1.055408975112565,2.392119809930004,0.632 (-1.055 to 2.392)
trt_023,Light therapy,trt_015,Counselling individual + placebo,0.8666811784027141,-0.6847869699395848,2.9674842538288817,0.867 (-0.685 to 2.967)
trt_024,Light therapy + AD,trt_015,Counselling individual + placebo,1.01691593299893,-0.29474376397032775,3.173678820946172,1.017 (-0.295 to 3.174)
trt_025,Mindfulness or meditation group,trt_015,Counselling individual + placebo,2.530929724874548,0.5589293032782432,6.461852429470826,2.531 (0.559 to 6.462)
trt_026,Mirtazapine,trt_015,Counselling individual + placebo,0.7486180577502753,-0.7033235379185152,2.4983297701414466,0.749 (-0.703 to 2.498)
trt_027,Music therapy group,trt_015,Counselling individual + placebo,0.7971415006877353,-1.0295626846112955,3.006763944325493,0.797 (-1.030 to 3.007)
